x1,x2,y
334.0,952.0,952.0
598.0,385.0,598.0
251.0,376.0,376.0
773.0,969.0,969.0
630.0,321.0,630.0
865.0,134.0,865.0
977.0,43.0,977.0
389.0,975.0,975.0
565.0,237.0,565.0
893.0,958.0,958.0
318.0,700.0,700.0
981.0,734.0,981.0
630.0,107.0,630.0
797.0,121.0,797.0
123.0,586.0,586.0
999.0,418.0,999.0
889.0,38.0,889.0
836.0,789.0,836.0
631.0,999.0,999.0
405.0,749.0,749.0
226.0,840.0,840.0
855.0,535.0,855.0
302.0,808.0,808.0
208.0,693.0,693.0
134.0,991.0,991.0
237.0,627.0,627.0
685.0,936.0,936.0
879.0,543.0,879.0
724.0,597.0,724.0
169.0,832.0,832.0
950.0,372.0,950.0
123.0,559.0,559.0
236.0,932.0,932.0
8.0,104.0,104.0
290.0,715.0,715.0
802.0,350.0,802.0
646.0,864.0,864.0
467.0,396.0,467.0
869.0,299.0,869.0
518.0,469.0,518.0
379.0,197.0,379.0
930.0,8.0,930.0
152.0,367.0,367.0
644.0,710.0,710.0
830.0,991.0,991.0
622.0,406.0,622.0
428.0,296.0,428.0
646.0,648.0,648.0
4.0,974.0,974.0
250.0,459.0,459.0
654.0,349.0,654.0
821.0,877.0,877.0
260.0,700.0,700.0
789.0,107.0,789.0
0.0,425.0,425.0
339.0,0.0,339.0
511.0,886.0,886.0
666.0,194.0,666.0
678.0,762.0,762.0
6.0,79.0,79.0
953.0,457.0,953.0
846.0,922.0,922.0
756.0,346.0,756.0
547.0,857.0,857.0
173.0,956.0,956.0
663.0,465.0,663.0
884.0,646.0,884.0
473.0,578.0,578.0
746.0,592.0,746.0
922.0,142.0,922.0
701.0,705.0,705.0
599.0,200.0,599.0
552.0,963.0,963.0
118.0,488.0,488.0
532.0,132.0,532.0
207.0,771.0,771.0
629.0,345.0,629.0
609.0,754.0,754.0
360.0,234.0,360.0
370.0,97.0,370.0
954.0,695.0,954.0
269.0,564.0,564.0
232.0,546.0,546.0
165.0,474.0,474.0
937.0,331.0,937.0
38.0,476.0,476.0
993.0,273.0,993.0
948.0,641.0,948.0
161.0,596.0,596.0
928.0,76.0,928.0
721.0,292.0,721.0
623.0,654.0,654.0
185.0,402.0,402.0
135.0,964.0,964.0
190.0,327.0,327.0
342.0,709.0,709.0
480.0,367.0,480.0
580.0,167.0,580.0
765.0,228.0,765.0
447.0,437.0,447.0
868.0,849.0,868.0
284.0,868.0,868.0
976.0,81.0,976.0
16.0,484.0,484.0
19.0,839.0,839.0
834.0,737.0,834.0
930.0,227.0,930.0
908.0,477.0,908.0
513.0,588.0,588.0
992.0,592.0,992.0
804.0,412.0,804.0
299.0,34.0,299.0
647.0,235.0,647.0
536.0,419.0,536.0
730.0,296.0,730.0
793.0,383.0,793.0
644.0,657.0,657.0
200.0,399.0,399.0
564.0,490.0,564.0
188.0,290.0,290.0
95.0,903.0,903.0
742.0,580.0,742.0
289.0,781.0,781.0
928.0,918.0,928.0
983.0,34.0,983.0
807.0,155.0,807.0
308.0,294.0,308.0
627.0,105.0,627.0
494.0,348.0,494.0
528.0,637.0,637.0
711.0,147.0,711.0
297.0,979.0,979.0
961.0,717.0,961.0
319.0,888.0,888.0
620.0,920.0,920.0
682.0,948.0,948.0
468.0,287.0,468.0
563.0,219.0,563.0
660.0,29.0,660.0
662.0,314.0,662.0
625.0,844.0,844.0
604.0,820.0,820.0
636.0,935.0,935.0
291.0,76.0,291.0
748.0,173.0,748.0
406.0,807.0,807.0
821.0,331.0,821.0
381.0,686.0,686.0
144.0,665.0,665.0
655.0,535.0,655.0
80.0,11.0,80.0
499.0,101.0,499.0
881.0,437.0,881.0
242.0,913.0,913.0
677.0,414.0,677.0
23.0,208.0,208.0
979.0,810.0,979.0
801.0,786.0,801.0
889.0,418.0,889.0
652.0,170.0,652.0
561.0,839.0,839.0
666.0,903.0,903.0
818.0,435.0,818.0
606.0,596.0,606.0
905.0,322.0,905.0
937.0,472.0,937.0
786.0,646.0,786.0
179.0,586.0,586.0
729.0,770.0,770.0
538.0,368.0,538.0
605.0,233.0,605.0
636.0,999.0,999.0
157.0,807.0,807.0
205.0,849.0,849.0
37.0,103.0,103.0
917.0,160.0,917.0
380.0,31.0,380.0
870.0,8.0,870.0
944.0,69.0,944.0
61.0,218.0,218.0
867.0,273.0,867.0
582.0,803.0,803.0
381.0,171.0,381.0
773.0,82.0,773.0
345.0,574.0,574.0
436.0,933.0,933.0
728.0,211.0,728.0
75.0,798.0,798.0
300.0,113.0,300.0
964.0,595.0,964.0
683.0,100.0,683.0
222.0,67.0,222.0
169.0,884.0,884.0
60.0,45.0,60.0
106.0,793.0,793.0
97.0,98.0,98.0
587.0,392.0,587.0
179.0,631.0,631.0
735.0,336.0,735.0
960.0,496.0,960.0
519.0,402.0,519.0
484.0,885.0,885.0
484.0,625.0,625.0
537.0,402.0,537.0
98.0,122.0,122.0
611.0,386.0,611.0
550.0,477.0,550.0
809.0,274.0,809.0
537.0,658.0,658.0
545.0,883.0,883.0
174.0,631.0,631.0
682.0,978.0,978.0
690.0,701.0,701.0
449.0,872.0,872.0
223.0,492.0,492.0
755.0,581.0,755.0
320.0,706.0,706.0
42.0,391.0,391.0
582.0,458.0,582.0
293.0,120.0,293.0
529.0,629.0,629.0
338.0,165.0,338.0
482.0,136.0,482.0
819.0,173.0,819.0
51.0,275.0,275.0
119.0,809.0,809.0
390.0,576.0,576.0
945.0,821.0,945.0
670.0,186.0,670.0
107.0,306.0,306.0
61.0,193.0,193.0
916.0,544.0,916.0
548.0,26.0,548.0
165.0,577.0,577.0
766.0,590.0,766.0
811.0,526.0,811.0
450.0,639.0,639.0
828.0,346.0,828.0
165.0,900.0,900.0
421.0,284.0,421.0
376.0,648.0,648.0
630.0,928.0,928.0
908.0,516.0,908.0
365.0,425.0,425.0
828.0,423.0,828.0
277.0,696.0,696.0
232.0,333.0,333.0
243.0,532.0,532.0
679.0,288.0,679.0
78.0,499.0,499.0
538.0,774.0,774.0
676.0,418.0,676.0
948.0,318.0,948.0
878.0,149.0,878.0
818.0,896.0,896.0
30.0,380.0,380.0
671.0,947.0,947.0
65.0,553.0,553.0
638.0,243.0,638.0
314.0,537.0,537.0
928.0,152.0,928.0
617.0,772.0,772.0
889.0,556.0,889.0
249.0,38.0,249.0
71.0,6.0,71.0
274.0,209.0,274.0
214.0,336.0,336.0
617.0,342.0,617.0
894.0,689.0,894.0
769.0,774.0,774.0
413.0,8.0,413.0
245.0,970.0,970.0
689.0,487.0,689.0
623.0,495.0,623.0
647.0,230.0,647.0
207.0,710.0,710.0
713.0,284.0,713.0
203.0,339.0,339.0
731.0,619.0,731.0
829.0,818.0,829.0
441.0,349.0,441.0
237.0,473.0,473.0
362.0,560.0,560.0
602.0,883.0,883.0
847.0,695.0,847.0
80.0,317.0,317.0
48.0,563.0,563.0
872.0,854.0,872.0
320.0,138.0,320.0
152.0,269.0,269.0
213.0,299.0,299.0
344.0,162.0,344.0
857.0,145.0,857.0
690.0,263.0,690.0
934.0,480.0,934.0
495.0,324.0,495.0
510.0,105.0,510.0
985.0,958.0,985.0
431.0,233.0,431.0
951.0,800.0,951.0
843.0,676.0,843.0
817.0,211.0,817.0
50.0,97.0,97.0
193.0,600.0,600.0
179.0,649.0,649.0
290.0,552.0,552.0
37.0,550.0,550.0
338.0,602.0,602.0
15.0,237.0,237.0
420.0,941.0,941.0
469.0,31.0,469.0
894.0,977.0,977.0
897.0,756.0,897.0
652.0,785.0,785.0
705.0,847.0,847.0
857.0,438.0,857.0
32.0,472.0,472.0
251.0,531.0,531.0
143.0,934.0,934.0
93.0,36.0,93.0
675.0,89.0,675.0
104.0,149.0,149.0
944.0,34.0,944.0
177.0,204.0,204.0
781.0,559.0,781.0
717.0,895.0,895.0
371.0,807.0,807.0
604.0,893.0,893.0
534.0,296.0,534.0
381.0,871.0,871.0
826.0,170.0,826.0
384.0,181.0,384.0
429.0,73.0,429.0
613.0,364.0,613.0
778.0,796.0,796.0
640.0,169.0,640.0
150.0,797.0,797.0
730.0,880.0,880.0
155.0,871.0,871.0
2.0,197.0,197.0
188.0,624.0,624.0
772.0,678.0,772.0
925.0,350.0,925.0
338.0,488.0,488.0
135.0,610.0,610.0
981.0,108.0,981.0
105.0,265.0,265.0
759.0,481.0,759.0
390.0,187.0,390.0
257.0,636.0,636.0
754.0,401.0,754.0
641.0,314.0,641.0
596.0,198.0,596.0
940.0,813.0,940.0
609.0,880.0,880.0
496.0,563.0,563.0
318.0,79.0,318.0
234.0,270.0,270.0
177.0,402.0,402.0
603.0,544.0,603.0
971.0,111.0,971.0
982.0,620.0,982.0
588.0,761.0,761.0
807.0,341.0,807.0
667.0,678.0,678.0
690.0,612.0,690.0
380.0,166.0,380.0
385.0,490.0,490.0
828.0,409.0,828.0
570.0,346.0,570.0
34.0,954.0,954.0
319.0,415.0,415.0
648.0,884.0,884.0
72.0,389.0,389.0
418.0,786.0,786.0
556.0,642.0,642.0
806.0,895.0,895.0
550.0,698.0,698.0
948.0,724.0,948.0
713.0,132.0,713.0
285.0,169.0,285.0
514.0,510.0,514.0
321.0,38.0,321.0
718.0,999.0,999.0
262.0,102.0,262.0
613.0,939.0,939.0
199.0,18.0,199.0
346.0,987.0,987.0
311.0,675.0,675.0
647.0,597.0,647.0
443.0,874.0,874.0
269.0,150.0,269.0
586.0,797.0,797.0
467.0,496.0,496.0
165.0,476.0,476.0
531.0,356.0,531.0
41.0,951.0,951.0
316.0,546.0,546.0
861.0,302.0,861.0
788.0,10.0,788.0
920.0,586.0,920.0
925.0,299.0,925.0
470.0,822.0,822.0
82.0,674.0,674.0
82.0,531.0,531.0
828.0,455.0,828.0
303.0,422.0,422.0
417.0,390.0,417.0
328.0,139.0,328.0
583.0,792.0,792.0
876.0,828.0,876.0
103.0,276.0,276.0
733.0,661.0,733.0
67.0,886.0,886.0
680.0,942.0,942.0
102.0,992.0,992.0
453.0,679.0,679.0
688.0,891.0,891.0
339.0,935.0,935.0
480.0,553.0,553.0
992.0,213.0,992.0
627.0,903.0,903.0
139.0,180.0,180.0
230.0,343.0,343.0
427.0,115.0,427.0
368.0,868.0,868.0
724.0,163.0,724.0
14.0,750.0,750.0
746.0,589.0,746.0
489.0,451.0,489.0
406.0,379.0,406.0
2.0,662.0,662.0
817.0,869.0,869.0
392.0,813.0,813.0
636.0,251.0,636.0
326.0,747.0,747.0
258.0,572.0,572.0
534.0,40.0,534.0
979.0,50.0,979.0
144.0,410.0,410.0
387.0,479.0,479.0
634.0,41.0,634.0
521.0,407.0,521.0
183.0,490.0,490.0
57.0,722.0,722.0
246.0,136.0,246.0
914.0,444.0,914.0
806.0,7.0,806.0
328.0,796.0,796.0
308.0,354.0,354.0
161.0,545.0,545.0
83.0,448.0,448.0
960.0,930.0,960.0
116.0,283.0,283.0
433.0,47.0,433.0
20.0,143.0,143.0
105.0,453.0,453.0
57.0,311.0,311.0
176.0,333.0,333.0
185.0,44.0,185.0
844.0,489.0,844.0
973.0,319.0,973.0
759.0,796.0,796.0
227.0,221.0,227.0
459.0,362.0,459.0
68.0,802.0,802.0
747.0,287.0,747.0
255.0,832.0,832.0
11.0,474.0,474.0
209.0,184.0,209.0
283.0,62.0,283.0
466.0,52.0,466.0
368.0,581.0,581.0
458.0,792.0,792.0
143.0,545.0,545.0
365.0,87.0,365.0
204.0,40.0,204.0
580.0,309.0,580.0
444.0,879.0,879.0
799.0,31.0,799.0
711.0,235.0,711.0
168.0,600.0,600.0
927.0,564.0,927.0
672.0,387.0,672.0
673.0,632.0,673.0
304.0,437.0,437.0
827.0,783.0,827.0
9.0,514.0,514.0
689.0,278.0,689.0
777.0,529.0,777.0
171.0,118.0,171.0
758.0,333.0,758.0
418.0,384.0,418.0
736.0,35.0,736.0
629.0,209.0,629.0
685.0,520.0,685.0
654.0,969.0,969.0
853.0,62.0,853.0
696.0,498.0,696.0
862.0,650.0,862.0
220.0,683.0,683.0
954.0,200.0,954.0
588.0,939.0,939.0
934.0,486.0,934.0
294.0,138.0,294.0
585.0,710.0,710.0
718.0,744.0,744.0
372.0,495.0,495.0
481.0,896.0,896.0
288.0,160.0,288.0
826.0,511.0,826.0
154.0,310.0,310.0
386.0,758.0,758.0
94.0,683.0,683.0
578.0,328.0,578.0
149.0,137.0,149.0
896.0,74.0,896.0
319.0,996.0,996.0
419.0,727.0,727.0
105.0,869.0,869.0
733.0,764.0,764.0
151.0,607.0,607.0
88.0,656.0,656.0
463.0,362.0,463.0
456.0,991.0,991.0
175.0,383.0,383.0
375.0,218.0,375.0
391.0,117.0,391.0
991.0,790.0,991.0
575.0,383.0,575.0
376.0,624.0,624.0
796.0,24.0,796.0
126.0,835.0,835.0
490.0,912.0,912.0
710.0,196.0,710.0
54.0,154.0,154.0
249.0,42.0,249.0
103.0,706.0,706.0
354.0,490.0,490.0
639.0,324.0,639.0
759.0,844.0,844.0
266.0,739.0,739.0
75.0,492.0,492.0
694.0,93.0,694.0
638.0,949.0,949.0
68.0,18.0,68.0
567.0,844.0,844.0
449.0,576.0,576.0
487.0,763.0,763.0
686.0,560.0,686.0
446.0,753.0,753.0
833.0,99.0,833.0
265.0,259.0,265.0
638.0,704.0,704.0
66.0,501.0,501.0
242.0,670.0,670.0
442.0,741.0,741.0
48.0,571.0,571.0
659.0,288.0,659.0
807.0,813.0,813.0
342.0,355.0,355.0
628.0,950.0,950.0
785.0,451.0,785.0
408.0,27.0,408.0
743.0,101.0,743.0
590.0,847.0,847.0
22.0,732.0,732.0
272.0,547.0,547.0
136.0,951.0,951.0
104.0,343.0,343.0
977.0,568.0,977.0
945.0,613.0,945.0
871.0,773.0,871.0
974.0,232.0,974.0
216.0,389.0,389.0
68.0,194.0,194.0
689.0,983.0,983.0
810.0,582.0,810.0
881.0,785.0,881.0
243.0,634.0,634.0
846.0,49.0,846.0
968.0,368.0,968.0
355.0,220.0,355.0
708.0,708.0,708.0
499.0,955.0,955.0
62.0,885.0,885.0
975.0,669.0,975.0
704.0,909.0,909.0
770.0,826.0,826.0
967.0,856.0,967.0
423.0,141.0,423.0
647.0,410.0,647.0
384.0,828.0,828.0
62.0,793.0,793.0
441.0,804.0,804.0
282.0,902.0,902.0
861.0,832.0,861.0
35.0,909.0,909.0
112.0,109.0,112.0
544.0,548.0,548.0
860.0,253.0,860.0
890.0,29.0,890.0
410.0,55.0,410.0
52.0,939.0,939.0
349.0,186.0,349.0
526.0,673.0,673.0
251.0,453.0,453.0
94.0,635.0,635.0
950.0,344.0,950.0
22.0,204.0,204.0
301.0,3.0,301.0
112.0,146.0,146.0
17.0,882.0,882.0
263.0,248.0,263.0
244.0,526.0,526.0
185.0,743.0,743.0
597.0,86.0,597.0
848.0,915.0,915.0
86.0,720.0,720.0
598.0,769.0,769.0
61.0,946.0,946.0
478.0,107.0,478.0
929.0,40.0,929.0
789.0,286.0,789.0
280.0,111.0,280.0
547.0,231.0,547.0
724.0,629.0,724.0
782.0,628.0,782.0
385.0,779.0,779.0
582.0,339.0,582.0
65.0,800.0,800.0
682.0,513.0,682.0
687.0,579.0,687.0
253.0,927.0,927.0
876.0,477.0,876.0
633.0,66.0,633.0
123.0,377.0,377.0
555.0,839.0,839.0
585.0,915.0,915.0
797.0,649.0,797.0
231.0,685.0,685.0
71.0,631.0,631.0
317.0,116.0,317.0
74.0,569.0,569.0
276.0,273.0,276.0
586.0,157.0,586.0
444.0,34.0,444.0
638.0,75.0,638.0
354.0,972.0,972.0
572.0,717.0,717.0
429.0,514.0,514.0
754.0,998.0,998.0
169.0,726.0,726.0
895.0,884.0,895.0
692.0,523.0,692.0
872.0,572.0,872.0
611.0,559.0,611.0
156.0,204.0,204.0
776.0,101.0,776.0
341.0,386.0,386.0
356.0,569.0,569.0
974.0,97.0,974.0
303.0,767.0,767.0
113.0,411.0,411.0
828.0,697.0,828.0
648.0,884.0,884.0
139.0,371.0,371.0
794.0,777.0,794.0
215.0,914.0,914.0
506.0,212.0,506.0
394.0,447.0,447.0
739.0,593.0,739.0
85.0,178.0,178.0
864.0,864.0,864.0
770.0,577.0,770.0
769.0,294.0,769.0
378.0,932.0,932.0
887.0,275.0,887.0
354.0,102.0,354.0
961.0,21.0,961.0
586.0,938.0,938.0
6.0,184.0,184.0
606.0,227.0,606.0
435.0,20.0,435.0
126.0,413.0,413.0
192.0,896.0,896.0
831.0,699.0,831.0
365.0,681.0,681.0
761.0,286.0,761.0
524.0,956.0,956.0
397.0,222.0,397.0
459.0,951.0,951.0
722.0,233.0,722.0
97.0,65.0,97.0
305.0,482.0,482.0
554.0,144.0,554.0
711.0,953.0,953.0
285.0,71.0,285.0
937.0,965.0,965.0
126.0,614.0,614.0
174.0,598.0,598.0
65.0,848.0,848.0
795.0,409.0,795.0
369.0,638.0,638.0
121.0,194.0,194.0
925.0,459.0,925.0
445.0,74.0,445.0
165.0,946.0,946.0
226.0,344.0,344.0
674.0,614.0,674.0
751.0,388.0,751.0
34.0,395.0,395.0
706.0,383.0,706.0
395.0,877.0,877.0
443.0,875.0,875.0
582.0,54.0,582.0
408.0,363.0,408.0
298.0,955.0,955.0
940.0,737.0,940.0
56.0,844.0,844.0
897.0,985.0,985.0
218.0,362.0,362.0
331.0,51.0,331.0
539.0,26.0,539.0
518.0,125.0,518.0
325.0,322.0,325.0
336.0,56.0,336.0
175.0,682.0,682.0
607.0,223.0,607.0
689.0,736.0,736.0
662.0,194.0,662.0
837.0,950.0,950.0
955.0,329.0,955.0
429.0,461.0,461.0
179.0,887.0,887.0
55.0,11.0,55.0
569.0,284.0,569.0
84.0,491.0,491.0
77.0,44.0,77.0
333.0,871.0,871.0
490.0,594.0,594.0
940.0,525.0,940.0
83.0,746.0,746.0
426.0,818.0,818.0
126.0,844.0,844.0
785.0,656.0,785.0
754.0,248.0,754.0
220.0,291.0,291.0
225.0,125.0,225.0
350.0,859.0,859.0
260.0,900.0,900.0
192.0,842.0,842.0
985.0,698.0,985.0
348.0,721.0,721.0
944.0,227.0,944.0
87.0,299.0,299.0
736.0,935.0,935.0
277.0,659.0,659.0
811.0,347.0,811.0
839.0,619.0,839.0
183.0,823.0,823.0
959.0,483.0,959.0
842.0,317.0,842.0
848.0,735.0,848.0
979.0,967.0,979.0
509.0,895.0,895.0
777.0,668.0,777.0
560.0,353.0,560.0
656.0,802.0,802.0
426.0,546.0,546.0
472.0,712.0,712.0
74.0,125.0,125.0
926.0,91.0,926.0
17.0,491.0,491.0
210.0,214.0,214.0
468.0,496.0,496.0
433.0,740.0,740.0
754.0,476.0,754.0
970.0,46.0,970.0
868.0,705.0,868.0
488.0,706.0,706.0
197.0,234.0,234.0
839.0,216.0,839.0
849.0,305.0,849.0
983.0,592.0,983.0
497.0,904.0,904.0
988.0,922.0,988.0
46.0,945.0,945.0
712.0,230.0,712.0
438.0,488.0,488.0
496.0,314.0,496.0
289.0,833.0,833.0
202.0,47.0,202.0
599.0,99.0,599.0
370.0,290.0,370.0
88.0,296.0,296.0
709.0,322.0,709.0
868.0,852.0,868.0
803.0,58.0,803.0
990.0,1.0,990.0
834.0,523.0,834.0
401.0,416.0,416.0
339.0,830.0,830.0
858.0,547.0,858.0
101.0,5.0,101.0
425.0,96.0,425.0
620.0,101.0,620.0
553.0,950.0,950.0
500.0,874.0,874.0
761.0,830.0,830.0
58.0,575.0,575.0
459.0,351.0,459.0
91.0,691.0,691.0
905.0,399.0,905.0
980.0,913.0,980.0
266.0,448.0,448.0
903.0,207.0,903.0
772.0,725.0,772.0
834.0,599.0,834.0
743.0,190.0,743.0
921.0,926.0,926.0
715.0,706.0,715.0
942.0,944.0,944.0
389.0,540.0,540.0
811.0,224.0,811.0
24.0,398.0,398.0
268.0,160.0,268.0
743.0,877.0,877.0
713.0,498.0,713.0
899.0,913.0,913.0
44.0,935.0,935.0
770.0,476.0,770.0
491.0,865.0,865.0
872.0,284.0,872.0
39.0,326.0,326.0
211.0,2.0,211.0
925.0,918.0,925.0
265.0,395.0,395.0
911.0,440.0,911.0
387.0,754.0,754.0
341.0,637.0,637.0
761.0,867.0,867.0
764.0,758.0,764.0
583.0,360.0,583.0
637.0,891.0,891.0
45.0,449.0,449.0
74.0,632.0,632.0
101.0,538.0,538.0
577.0,776.0,776.0
918.0,453.0,918.0
51.0,585.0,585.0
742.0,540.0,742.0
338.0,246.0,338.0
633.0,59.0,633.0
582.0,287.0,582.0
755.0,566.0,755.0
884.0,122.0,884.0
652.0,850.0,850.0
150.0,963.0,963.0
957.0,831.0,957.0
642.0,58.0,642.0
21.0,178.0,178.0
497.0,126.0,497.0
671.0,498.0,671.0
954.0,142.0,954.0
660.0,485.0,660.0
559.0,425.0,559.0
168.0,27.0,168.0
592.0,661.0,661.0
674.0,321.0,674.0
684.0,92.0,684.0
337.0,123.0,337.0
25.0,630.0,630.0
832.0,193.0,832.0
893.0,60.0,893.0
853.0,479.0,853.0
127.0,181.0,181.0
259.0,745.0,745.0
511.0,45.0,511.0
922.0,874.0,922.0
97.0,792.0,792.0
805.0,347.0,805.0
658.0,975.0,975.0
475.0,412.0,475.0
566.0,395.0,566.0
194.0,855.0,855.0
320.0,158.0,320.0
55.0,767.0,767.0
892.0,442.0,892.0
524.0,367.0,524.0
790.0,306.0,790.0
553.0,716.0,716.0
38.0,884.0,884.0
271.0,402.0,402.0
546.0,236.0,546.0
271.0,264.0,271.0
599.0,182.0,599.0
417.0,902.0,902.0
21.0,582.0,582.0
275.0,476.0,476.0
258.0,420.0,420.0
940.0,838.0,940.0
770.0,342.0,770.0
934.0,179.0,934.0
607.0,646.0,646.0
56.0,755.0,755.0
764.0,605.0,764.0
86.0,1.0,86.0
116.0,740.0,740.0
281.0,640.0,640.0
352.0,541.0,541.0
985.0,516.0,985.0
92.0,825.0,825.0
440.0,809.0,809.0
237.0,900.0,900.0
355.0,397.0,397.0
834.0,960.0,960.0
711.0,47.0,711.0
259.0,453.0,453.0
383.0,315.0,383.0
820.0,494.0,820.0
518.0,959.0,959.0
625.0,152.0,625.0
158.0,321.0,321.0
820.0,213.0,820.0
190.0,57.0,190.0
31.0,773.0,773.0
791.0,351.0,791.0
507.0,931.0,931.0
181.0,353.0,353.0
571.0,110.0,571.0
385.0,640.0,640.0
264.0,460.0,460.0
832.0,84.0,832.0
427.0,602.0,602.0
303.0,810.0,810.0
502.0,177.0,502.0
410.0,353.0,410.0
585.0,352.0,585.0
504.0,428.0,504.0
120.0,453.0,453.0
860.0,513.0,860.0
197.0,747.0,747.0
188.0,526.0,526.0
165.0,896.0,896.0
355.0,530.0,530.0
184.0,769.0,769.0
609.0,543.0,609.0
256.0,402.0,402.0
509.0,953.0,953.0
671.0,691.0,691.0
283.0,363.0,363.0
758.0,617.0,758.0
389.0,592.0,592.0
202.0,612.0,612.0
86.0,475.0,475.0
628.0,258.0,628.0
124.0,185.0,185.0
924.0,994.0,994.0
598.0,232.0,598.0
624.0,307.0,624.0
470.0,471.0,471.0
162.0,415.0,415.0
595.0,753.0,753.0
242.0,883.0,883.0
541.0,92.0,541.0
925.0,186.0,925.0
940.0,481.0,940.0
659.0,730.0,730.0
752.0,979.0,979.0
862.0,602.0,862.0
350.0,182.0,350.0
347.0,671.0,671.0
474.0,762.0,762.0
110.0,163.0,163.0
250.0,947.0,947.0
895.0,781.0,895.0
302.0,700.0,700.0
184.0,643.0,643.0
743.0,944.0,944.0
0.0,740.0,740.0
250.0,995.0,995.0
96.0,180.0,180.0
880.0,102.0,880.0
440.0,606.0,606.0
719.0,443.0,719.0
635.0,803.0,803.0
771.0,697.0,771.0
419.0,487.0,487.0
1.0,40.0,40.0
493.0,213.0,493.0
114.0,306.0,306.0
660.0,968.0,968.0
927.0,1000.0,1000.0
253.0,156.0,253.0
977.0,179.0,977.0
252.0,208.0,252.0
559.0,566.0,566.0
71.0,804.0,804.0
524.0,952.0,952.0
580.0,734.0,734.0
671.0,542.0,671.0
408.0,826.0,826.0
709.0,110.0,709.0
245.0,594.0,594.0
648.0,539.0,648.0
751.0,677.0,751.0
5.0,723.0,723.0
962.0,717.0,962.0
489.0,850.0,850.0
688.0,401.0,688.0
245.0,270.0,270.0
956.0,767.0,956.0
490.0,843.0,843.0
490.0,96.0,490.0
386.0,199.0,386.0
143.0,255.0,255.0
777.0,881.0,881.0
231.0,252.0,252.0
376.0,415.0,415.0
497.0,266.0,497.0
599.0,22.0,599.0
971.0,558.0,971.0
449.0,860.0,860.0
858.0,965.0,965.0
755.0,694.0,755.0
652.0,200.0,652.0
456.0,46.0,456.0
788.0,30.0,788.0
448.0,943.0,943.0
901.0,617.0,901.0
321.0,128.0,321.0
537.0,100.0,537.0
939.0,252.0,939.0
140.0,18.0,140.0
174.0,856.0,856.0
726.0,100.0,726.0
909.0,665.0,909.0
367.0,365.0,367.0
379.0,435.0,435.0
75.0,983.0,983.0
922.0,13.0,922.0
907.0,528.0,907.0
826.0,372.0,826.0
680.0,407.0,680.0
247.0,610.0,610.0
989.0,133.0,989.0
807.0,980.0,980.0
851.0,733.0,851.0
999.0,65.0,999.0
155.0,917.0,917.0
333.0,0.0,333.0
723.0,493.0,723.0
45.0,130.0,130.0
104.0,424.0,424.0
721.0,493.0,721.0
206.0,298.0,298.0
774.0,543.0,774.0
704.0,695.0,704.0
688.0,403.0,688.0
971.0,763.0,971.0
712.0,933.0,933.0
971.0,512.0,971.0
986.0,931.0,986.0
24.0,854.0,854.0
747.0,599.0,747.0
533.0,541.0,541.0
234.0,368.0,368.0
985.0,858.0,985.0
900.0,838.0,900.0
694.0,323.0,694.0
297.0,51.0,297.0
908.0,900.0,908.0
808.0,919.0,919.0
429.0,125.0,429.0
943.0,305.0,943.0
94.0,135.0,135.0
827.0,153.0,827.0
45.0,224.0,224.0
511.0,7.0,511.0
933.0,689.0,933.0
169.0,660.0,660.0
501.0,778.0,778.0
690.0,379.0,690.0
996.0,276.0,996.0
205.0,721.0,721.0
397.0,305.0,397.0
120.0,86.0,120.0
321.0,538.0,538.0
845.0,863.0,863.0
187.0,816.0,816.0
251.0,167.0,251.0
820.0,903.0,903.0
529.0,10.0,529.0
166.0,888.0,888.0
77.0,911.0,911.0
384.0,473.0,473.0
482.0,370.0,482.0
320.0,528.0,528.0
595.0,111.0,595.0
100.0,306.0,306.0
904.0,160.0,904.0
393.0,447.0,447.0
271.0,329.0,329.0
756.0,738.0,756.0
329.0,733.0,733.0
85.0,349.0,349.0
867.0,894.0,894.0
201.0,979.0,979.0
486.0,515.0,515.0
90.0,111.0,111.0
104.0,764.0,764.0
794.0,228.0,794.0
611.0,964.0,964.0
951.0,861.0,951.0
706.0,517.0,706.0
649.0,709.0,709.0
827.0,306.0,827.0
654.0,469.0,654.0
303.0,319.0,319.0
868.0,578.0,868.0
855.0,979.0,979.0
852.0,937.0,937.0
836.0,486.0,836.0
662.0,867.0,867.0
672.0,45.0,672.0
965.0,742.0,965.0
327.0,431.0,431.0
803.0,341.0,803.0
905.0,197.0,905.0
473.0,353.0,473.0
133.0,28.0,133.0
391.0,104.0,391.0
792.0,803.0,803.0
954.0,850.0,954.0
139.0,181.0,181.0
412.0,119.0,412.0
240.0,30.0,240.0
687.0,146.0,687.0
630.0,556.0,630.0
177.0,343.0,343.0
920.0,193.0,920.0
285.0,717.0,717.0
444.0,419.0,444.0
868.0,132.0,868.0
77.0,676.0,676.0
568.0,530.0,568.0
888.0,211.0,888.0
681.0,820.0,820.0
700.0,336.0,700.0
713.0,316.0,713.0
564.0,617.0,617.0
236.0,172.0,236.0
113.0,751.0,751.0
92.0,858.0,858.0
871.0,598.0,871.0
839.0,211.0,839.0
917.0,945.0,945.0
283.0,462.0,462.0
408.0,233.0,408.0
460.0,519.0,519.0
976.0,715.0,976.0
823.0,326.0,823.0
209.0,48.0,209.0
945.0,293.0,945.0
